microRNA,disease,disease_id
hsa-mir-99a,lupus nephritis,152700
hsa-mir-17-92,lymphoproliferative disease,308240
hsa-let-7b,malignant melanoma,155600
hsa-mir-101,malignant melanoma,155600
hsa-mir-10b,malignant melanoma,155600
hsa-mir-124,malignant melanoma,155600
hsa-mir-125a,malignant melanoma,155600
hsa-mir-125b,malignant melanoma,155600
hsa-mir-126,malignant melanoma,155600
hsa-mir-1280,malignant melanoma,155600
hsa-mir-135a,malignant melanoma,155600
hsa-mir-137,malignant melanoma,155600
hsa-mir-138,malignant melanoma,155600
hsa-mir-141,malignant melanoma,155600
hsa-mir-143,malignant melanoma,155600
hsa-mir-146a,malignant melanoma,155600
hsa-mir-146b,malignant melanoma,155600
hsa-mir-155,malignant melanoma,155600
hsa-mir-15b,malignant melanoma,155600
hsa-mir-17,malignant melanoma,155600
hsa-mir-17,malignant melanoma,155600
hsa-mir-182,malignant melanoma,155600
hsa-mir-184,malignant melanoma,155600
hsa-mir-185,malignant melanoma,155600
hsa-mir-186,malignant melanoma,155600
hsa-mir-18a,malignant melanoma,155600
hsa-mir-18b,malignant melanoma,155600
hsa-mir-193b,malignant melanoma,155600
hsa-mir-199a,malignant melanoma,155600
hsa-mir-200a,malignant melanoma,155600
hsa-mir-200b,malignant melanoma,155600
hsa-mir-200c,malignant melanoma,155600
hsa-mir-203,malignant melanoma,155600
hsa-mir-204,malignant melanoma,155600
hsa-mir-205,malignant melanoma,155600
hsa-mir-206,malignant melanoma,155600
hsa-mir-20a,malignant melanoma,155600
hsa-mir-21,malignant melanoma,155600
hsa-mir-210,malignant melanoma,155600
hsa-mir-211,malignant melanoma,155600
hsa-mir-214,malignant melanoma,155600
hsa-mir-218,malignant melanoma,155600
hsa-mir-22,malignant melanoma,155600
hsa-mir-221,malignant melanoma,155600
hsa-mir-222,malignant melanoma,155600
hsa-mir-25,malignant melanoma,155600
hsa-mir-26a,malignant melanoma,155600
hsa-mir-26b,malignant melanoma,155600
hsa-mir-31,malignant melanoma,155600
hsa-mir-339,malignant melanoma,155600
hsa-mir-33a,malignant melanoma,155600
hsa-mir-34a,malignant melanoma,155600
hsa-mir-34c,malignant melanoma,155600
hsa-mir-365,malignant melanoma,155600
hsa-mir-376a,malignant melanoma,155600
hsa-mir-376c,malignant melanoma,155600
hsa-mir-425,malignant melanoma,155600
hsa-mir-429,malignant melanoma,155600
hsa-mir-455,malignant melanoma,155600
hsa-mir-532,malignant melanoma,155600
hsa-mir-542,malignant melanoma,155600
hsa-mir-573,malignant melanoma,155600
hsa-mir-638,malignant melanoma,155600
hsa-mir-7,malignant melanoma,155600
hsa-mir-769,malignant melanoma,155600
hsa-mir-9,malignant melanoma,155600
hsa-mir-92a,malignant melanoma,155600
hsa-mir-98,malignant melanoma,155600
hsa-let-7g,malignant melanoma,155600
hsa-let-7d,malignant melanoma,155600
hsa-let-7e,malignant melanoma,155600
hsa-mir-135a,malignant melanoma,155600
hsa-mir-135b,malignant melanoma,155600
hsa-mir-31,malignant melanoma,155600
hsa-mir-34a,malignant melanoma,155600
hsa-mir-15,malignant melanoma,155600
hsa-mir-210,malignant melanoma,155600
hsa-mir-184,malignant melanoma,155600
hsa-mir-185,malignant melanoma,155600
hsa-mir-302c,malignant melanoma,155600
hsa-mir-302d,malignant melanoma,155600
hsa-mir-19a,malignant melanoma,155600
hsa-mir-200a,malignant melanoma,155600
hsa-mir-204,malignant melanoma,155600
hsa-let-7a,malignant melanoma,155600
hsa-mir-125b,malignant melanoma,155600
hsa-mir-30b,malignant melanoma,155600
hsa-mir-374,malignant melanoma,155600
hsa-mir-154,malignant melanoma,155600
hsa-mir-200b,malignant melanoma,155600
hsa-mir-200c,malignant melanoma,155600
hsa-mir-323,malignant melanoma,155600
hsa-mir-324,malignant melanoma,155600
hsa-mir-325,malignant melanoma,155600
hsa-mir-17,malignant melanoma,155600
hsa-mir-100,malignant melanoma,155600
hsa-mir-189,malignant melanoma,155600
hsa-mir-104,malignant melanoma,155600
hsa-mir-105,malignant melanoma,155600
hsa-mir-122a,malignant melanoma,155600
hsa-mir-9,malignant melanoma,155600
hsa-mir-141,malignant melanoma,155600
hsa-mir-140,malignant melanoma,155600
hsa-mir-532,malignant melanoma,155600
hsa-mir-28,malignant melanoma,155600
hsa-mir-27a,malignant melanoma,155600
hsa-mir-331,malignant melanoma,155600
hsa-mir-181a,malignant melanoma,155600
hsa-mir-213,malignant melanoma,155600
hsa-mir-211,malignant melanoma,155600
hsa-mir-144,malignant melanoma,155600
hsa-mir-139,malignant melanoma,155600
hsa-mir-222,malignant melanoma,155600
hsa-mir-302a,malignant melanoma,155600
hsa-mir-302b,malignant melanoma,155600
hsa-mir-127,malignant melanoma,155600
hsa-mir-128a,malignant melanoma,155600
hsa-mir-95,malignant melanoma,155600
hsa-mir-128b,malignant melanoma,155600
hsa-mir-129,malignant melanoma,155600
hsa-mir-221,malignant melanoma,155600
hsa-mir-137,malignant melanoma,155600
hsa-mir-138,malignant melanoma,155600
hsa-mir-199b,malignant melanoma,155600
hsa-mir-215,malignant melanoma,155600
hsa-mir-96,malignant melanoma,155600
hsa-mir-183,malignant melanoma,155600
hsa-mir-29b,malignant melanoma,155600
hsa-mir-199a,malignant melanoma,155600
hsa-mir-190,malignant melanoma,155600
hsa-let-7b,malignant melanoma,155600
hsa-mir-224,malignant melanoma,155600
hsa-mir-34b,malignant melanoma,155600
hsa-mir-216,malignant melanoma,155600
hsa-mir-106a,malignant melanoma,155600
hsa-mir-124a,malignant melanoma,155600
hsa-mir-219,malignant melanoma,155600
hsa-mir-107,malignant melanoma,155600
hsa-mir-182,malignant melanoma,155600
hsa-mir-23b,malignant melanoma,155600
hsa-mir-34c,malignant melanoma,155600
hsa-mir-149,malignant melanoma,155600
hsa-mir-15a,malignant melanoma,155600
hsa-mir-126,malignant mesothelioma,155240
hsa-mir-195*,Malignant mesothelioma ,155240
hsa-mir-30b*,Malignant mesothelioma ,155240
hsa-mir-32*,Malignant mesothelioma ,155240
hsa-mir-340*,Malignant mesothelioma ,155240
hsa-mir-345,Malignant mesothelioma ,155240
hsa-mir-34a*,Malignant mesothelioma ,155240
hsa-mir-423,Malignant mesothelioma ,155240
hsa-mir-483,Malignant mesothelioma ,155240
hsa-mir-582,Malignant mesothelioma ,155240
hsa-mir-584,Malignant mesothelioma ,155240
hsa-mir-595,Malignant mesothelioma ,155240
hsa-mir-615,Malignant mesothelioma ,155240
hsa-mir-7-1*,Malignant mesothelioma ,155240
hsa-mir-885,Malignant mesothelioma ,155240
hsa-mir-9,Malignant mesothelioma ,155240
hsa-mir-144*,Malignant mesothelioma ,155240
hsa-mir-1228*,Malignant mesothelioma ,155240
hsa-mir-203,Malignant mesothelioma ,155240
hsa-let-7b*,Malignant mesothelioma ,155240
hsa-let-7e*,Malignant mesothelioma ,155240
hsa-mir-124a,mantle cell lymphoma,208900
hsa-mir-142,mantle cell lymphoma,208900
hsa-mir-142,mantle cell lymphoma,208900
hsa-mir-150,mantle cell lymphoma,208900
hsa-mir-155,mantle cell lymphoma,208900
hsa-mir-17,mantle cell lymphoma,208900
hsa-mir-18a,mantle cell lymphoma,208900
hsa-mir-19a,mantle cell lymphoma,208900
hsa-mir-19b,mantle cell lymphoma,208900
hsa-mir-20a,mantle cell lymphoma,208900
hsa-mir-223,mantle cell lymphoma,208900
hsa-mir-29a,mantle cell lymphoma,208900
hsa-mir-29b,mantle cell lymphoma,208900
hsa-mir-29c,mantle cell lymphoma,208900
hsa-mir-92a,mantle cell lymphoma,208900
mir-17,mantle cell lymphoma,208900
mir-18a,mantle cell lymphoma,208900
mir-19a,mantle cell lymphoma,208900
mir-19b,mantle cell lymphoma,208900
mir-20a,mantle cell lymphoma,208900
mir-92a,mantle cell lymphoma,208900
hsa-mir-16-1,mantle cell lymphoma ,208900
hsa-mir-129,medullary thyroid carcinoma,155240
hsa-mir-183,medullary thyroid carcinoma,155240
hsa-mir-106b,medulloblastoma,155255
hsa-mir-10b,medulloblastoma,155255
hsa-mir-124,medulloblastoma,155255
hsa-mir-128a,medulloblastoma,155255
hsa-mir-17,medulloblastoma,155255
hsa-mir-18a,medulloblastoma,155255
hsa-mir-199b,medulloblastoma,155255
hsa-mir-19a,medulloblastoma,155255
hsa-mir-19b,medulloblastoma,155255
hsa-mir-206,medulloblastoma,155255
hsa-mir-20a,medulloblastoma,155255
hsa-mir-210,medulloblastoma,155255
hsa-mir-22,medulloblastoma,155255
hsa-mir-30b,medulloblastoma,155255
hsa-mir-30d,medulloblastoma,155255
hsa-mir-31,medulloblastoma,155255
hsa-mir-367,medulloblastoma,155255
hsa-mir-383,medulloblastoma,155255
hsa-mir-495,medulloblastoma,155255
hsa-mir-92,medulloblastoma,155255
hsa-mir-34a,medulloblastoma,155255
hsa-mir-324,medulloblastoma,155255
hsa-mir-19a,medulloblastoma,155255
hsa-mir-124a,medulloblastoma,155255
hsa-mir-17,medulloblastoma,155255
hsa-mir-18a,medulloblastoma,155255
hsa-mir-19b,medulloblastoma,155255
hsa-mir-20a,medulloblastoma,155255
hsa-mir-92a,medulloblastoma,155255
hsa-mir-9,medulloblastoma,155255
hsa-mir-199b,medulloblastoma,155255
hsa-mir-125a,medulloblastoma,155255
hsa-mir-326,medulloblastoma,155255
hsa-mir-125b,medulloblastoma,155255
hsa-mir-19a,medulloblastoma ,155255
hsa-mir-92,medulloblastoma ,155255
hsa-mir-20,medulloblastoma ,155255
hsa-mir-34a,melanoma,155600
hsa-mir-221,melanoma,155600
hsa-mir-222,melanoma,155600
hsa-mir-128,meningioma,607174
hsa-mir-200a,meningioma,607174
hsa-mir-224,meningioma,607174
hsa-mir-335,meningioma,607174
hsa-mir-200a,meningioma,607174
hsa-mir-100,mesenchymal cancer,612090
hsa-mir-125b-1,mesenchymal cancer,612090
hsa-mir-141,mesenchymal cancer,612090
hsa-mir-182,mesenchymal cancer,612090
hsa-mir-199b,mesenchymal cancer,612090
hsa-mir-200a,mesenchymal cancer,612090
hsa-mir-200b,mesenchymal cancer,612090
hsa-mir-200c,mesenchymal cancer,612090
hsa-mir-29a,mesenchymal cancer,612090
hsa-mir-29b-1,mesenchymal cancer,612090
hsa-mir-29b-1,mesenchymal cancer,612090
hsa-mir-29b-2,mesenchymal cancer,612090
hsa-mir-29c,mesenchymal cancer,612090
hsa-mir-335,mesenchymal cancer,612090
hsa-mir-429,mesenchymal cancer,612090
hsa-mir-99a,mesenchymal cancer,612090
hsa-mir-9,metabolic disease,605552
hsa-mir-122a,metabolic disease,605552
hsa-mir-382,miyoshi myopathy ,606768
hsa-mir-21,miyoshi myopathy ,606768
hsa-mir-368,miyoshi myopathy ,606768
hsa-mir-409,miyoshi myopathy ,606768
hsa-mir-130a,miyoshi myopathy ,606768
hsa-mir-30a,miyoshi myopathy ,606768
hsa-mir-30c,miyoshi myopathy ,606768
hsa-mir-376a,miyoshi myopathy ,606768
hsa-mir-154,miyoshi myopathy ,606768
hsa-mir-379,miyoshi myopathy ,606768
hsa-mir-146b,miyoshi myopathy ,606768
hsa-mir-148a,miyoshi myopathy ,606768
hsa-mir-432,miyoshi myopathy ,606768
hsa-mir-335,miyoshi myopathy ,606768
hsa-mir-210,miyoshi myopathy ,606768
hsa-mir-155,miyoshi myopathy ,606768
hsa-mir-222,miyoshi myopathy ,606768
hsa-mir-299,miyoshi myopathy ,606768
hsa-mir-487b,miyoshi myopathy ,606768
hsa-mir-223,miyoshi myopathy ,606768
hsa-mir-214,miyoshi myopathy ,606768
hsa-mir-495,miyoshi myopathy ,606768
hsa-mir-99b,miyoshi myopathy ,606768
hsa-mir-381,miyoshi myopathy ,606768
hsa-mir-199a,miyoshi myopathy ,606768
hsa-mir-199a*,miyoshi myopathy ,606768
hsa-mir-34a,miyoshi myopathy ,606768
hsa-mir-221,miyoshi myopathy ,606768
hsa-mir-362,miyoshi myopathy ,606768
hsa-let-7b,miyoshi myopathy ,606768
hsa-mir-132,miyoshi myopathy ,606768
hsa-mir-29a,monocytic leukemia,151380
hsa-mir-29b,monocytic leukemia,151380
hsa-mir-137,multiple myeloma,254500
hsa-mir-152,multiple myeloma,254500
hsa-mir-186,multiple myeloma,254500
hsa-mir-197,multiple myeloma,254500
hsa-mir-19a,multiple myeloma,254500
hsa-mir-19a,multiple myeloma,254500
hsa-mir-203,multiple myeloma,254500
hsa-mir-21,multiple myeloma,254500
hsa-mir-214,multiple myeloma,254500
hsa-mir-301a,multiple myeloma,254500
hsa-let-7b,multiple myeloma ,254500
hsa-mir-140,multiple myeloma ,254500
hsa-let-7e,multiple myeloma ,254500
hsa-mir-125a,multiple myeloma ,254500
hsa-mir-99b,multiple myeloma ,254500
hsa-mir-335,multiple myeloma ,254500
hsa-mir-342,multiple myeloma ,254500
hsa-mir-106b,multiple myeloma ,254500
hsa-mir-25,multiple myeloma ,254500
hsa-mir-32,multiple myeloma ,254500
hsa-mir-181a,multiple myeloma ,254500
hsa-mir-181b,multiple myeloma ,254500
hsa-mir-19a,multiple myeloma ,254500
hsa-mir-19b,multiple myeloma ,254500
hsa-mir-561,multiple myeloma ,254500
hsa-mir-93,multiple myeloma ,254500
hsa-mir-599,multiple sclerosis,126200
hsa-mir-20b,multiple sclerosis,126200
hsa-mir-1275,multiple sclerosis,126200
hsa-mir-142,multiple sclerosis,126200
hsa-mir-145,multiple sclerosis,126200
hsa-mir-186,multiple sclerosis,126200
hsa-mir-223,multiple sclerosis,126200
hsa-mir-422a,multiple sclerosis,126200
hsa-mir-491,multiple sclerosis,126200
hsa-mir-584,multiple sclerosis,126200
hsa-mir-664,multiple sclerosis,126200
hsa-mir-326,multiple sclerosis,126200
hsa-mir-18b,multiple sclerosis,126200
hsa-mir-96,multiple sclerosis,126200
hsa-mir-17,MYC-rearranged lymphoma,190080
hsa-mir-17,MYC-rearranged lymphoma,190080
hsa-mir-155,myeloproliferative disorder,613523
hsa-mir-133a,myeloproliferative disorder,613523
hsa-mir-1,myeloproliferative disorder,613523
hsa-mir-21,myocardial infarction,608446
hsa-mir-1,myocardial infarction,608446
hsa-mir-208,myocardial infarction,608446
hsa-let-7a,myoma,617100
hsa-mir-17,nasopharyngeal cancer,617075
hsa-mir-20a,nasopharyngeal cancer,617075
hsa-mir-218,nasopharyngeal cancer,617075
hsa-mir-223,nasopharyngeal cancer,617075
hsa-mir-29c,nasopharyngeal cancer,617075
hsa-let-7a,nasopharyngeal cancer,617075
hsa-let-7a-1,nasopharyngeal cancer,617075
hsa-let-7a-2,nasopharyngeal cancer,617075
hsa-let-7a-3,nasopharyngeal cancer,617075
hsa-let-7b,nasopharyngeal cancer,617075
hsa-let-7c,nasopharyngeal cancer,617075
hsa-let-7d,nasopharyngeal cancer,617075
hsa-let-7e,nasopharyngeal cancer,617075
hsa-let-7f-1,nasopharyngeal cancer,617075
hsa-let-7f-2,nasopharyngeal cancer,617075
hsa-let-7g,nasopharyngeal cancer,617075
hsa-let-7i,nasopharyngeal cancer,617075
hsa-mir-1,nasopharyngeal cancer,617075
hsa-mir-101,nasopharyngeal cancer,617075
hsa-mir-10b,nasopharyngeal cancer,617075
hsa-mir-124,nasopharyngeal cancer,617075
hsa-mir-1275,nasopharyngeal cancer,617075
hsa-mir-133b,nasopharyngeal cancer,617075
hsa-mir-138,nasopharyngeal cancer,617075
hsa-mir-142,nasopharyngeal cancer,617075
hsa-mir-143,nasopharyngeal cancer,617075
hsa-mir-144,nasopharyngeal cancer,617075
hsa-mir-145,nasopharyngeal cancer,617075
hsa-mir-148a,nasopharyngeal cancer,617075
hsa-mir-149,nasopharyngeal cancer,617075
hsa-mir-155,nasopharyngeal cancer,617075
hsa-mir-16,nasopharyngeal cancer,617075
hsa-mir-17,nasopharyngeal cancer,617075
hsa-mir-183,nasopharyngeal cancer,617075
hsa-mir-188,nasopharyngeal cancer,617075
hsa-mir-18a,nasopharyngeal cancer,617075
hsa-mir-200a,nasopharyngeal cancer,617075
hsa-mir-200b,nasopharyngeal cancer,617075
hsa-mir-204,nasopharyngeal cancer,617075
hsa-mir-21,nasopharyngeal cancer,617075
hsa-mir-214,nasopharyngeal cancer,617075
hsa-mir-216b,nasopharyngeal cancer,617075
hsa-mir-223,nasopharyngeal cancer,617075
hsa-mir-23b,nasopharyngeal cancer,617075
hsa-mir-24,nasopharyngeal cancer,617075
hsa-mir-29c,nasopharyngeal cancer,617075
hsa-mir-320a,nasopharyngeal cancer,617075
hsa-mir-324,nasopharyngeal cancer,617075
hsa-mir-338,nasopharyngeal cancer,617075
hsa-mir-346,nasopharyngeal cancer,617075
hsa-mir-34b,nasopharyngeal cancer,617075
hsa-mir-34c,nasopharyngeal cancer,617075
hsa-mir-375,nasopharyngeal cancer,617075
hsa-mir-378,nasopharyngeal cancer,617075
hsa-mir-421,nasopharyngeal cancer,617075
hsa-mir-449a,nasopharyngeal cancer,617075
hsa-mir-451,nasopharyngeal cancer,617075
hsa-mir-4649,nasopharyngeal cancer,617075
hsa-mir-4792,nasopharyngeal cancer,617075
hsa-mir-491,nasopharyngeal cancer,617075
hsa-mir-494,nasopharyngeal cancer,617075
hsa-mir-497,nasopharyngeal cancer,617075
hsa-mir-506,nasopharyngeal cancer,617075
hsa-mir-539,nasopharyngeal cancer,617075
hsa-mir-663,nasopharyngeal cancer,617075
hsa-mir-744,nasopharyngeal cancer,617075
hsa-mir-9,nasopharyngeal cancer,617075
hsa-mir-92a,nasopharyngeal cancer,617075
hsa-mir-93,nasopharyngeal cancer,617075
hsa-mir-96,nasopharyngeal cancer,617075
hsa-mir-98,nasopharyngeal cancer,617075
hsa-mir-151,nasopharyngeal cancer,617075
hsa-mir-100,nasopharyngeal cancer,617075
mir-BART21,nasopharyngeal cancer,617075
mir-BART22,nasopharyngeal cancer,617075
hsa-mir-192,nasopharyngeal cancer,617075
hsa-mir-212,nasopharyngeal cancer,617075
hsa-mir-34b,nasopharyngeal cancer,617075
hsa-mir-29c,nasopharyngeal cancer,617075
hsa-mir-216,nasopharyngeal cancer,617075
hsa-mir-217,nasopharyngeal cancer,617075
hsa-mir-34c,nasopharyngeal cancer,617075
hsa-mir-134,nemaline myopathy ,161800
hsa-mir-368,nemaline myopathy ,161800
hsa-mir-369,nemaline myopathy ,161800
hsa-mir-409,nemaline myopathy ,161800
hsa-mir-423,nemaline myopathy ,161800
hsa-mir-130a,nemaline myopathy ,161800
hsa-mir-30a,nemaline myopathy ,161800
hsa-mir-382,nemaline myopathy ,161800
hsa-mir-30b,nemaline myopathy ,161800
hsa-mir-376a,nemaline myopathy ,161800
hsa-mir-154,nemaline myopathy ,161800
hsa-mir-379,nemaline myopathy ,161800
hsa-mir-146b,nemaline myopathy ,161800
hsa-mir-148a,nemaline myopathy ,161800
hsa-mir-432,nemaline myopathy ,161800
hsa-mir-92,nemaline myopathy ,161800
hsa-mir-210,nemaline myopathy ,161800
hsa-mir-155,nemaline myopathy ,161800
hsa-mir-222,nemaline myopathy ,161800
hsa-mir-299,nemaline myopathy ,161800
hsa-mir-299,nemaline myopathy ,161800
hsa-mir-452,nemaline myopathy ,161800
hsa-mir-487b,nemaline myopathy ,161800
hsa-mir-493,nemaline myopathy ,161800
hsa-mir-127,nemaline myopathy ,161800
hsa-mir-335,nemaline myopathy ,161800
hsa-mir-223,nemaline myopathy ,161800
hsa-mir-214,nemaline myopathy ,161800
hsa-mir-495,nemaline myopathy ,161800
hsa-mir-501,nemaline myopathy ,161800
hsa-mir-381,nemaline myopathy ,161800
hsa-mir-29b,nemaline myopathy ,161800
hsa-mir-199a,nemaline myopathy ,161800
hsa-mir-199a*,nemaline myopathy ,161800
hsa-let-7a,nemaline myopathy ,161800
hsa-mir-34a,nemaline myopathy ,161800
hsa-mir-221,nemaline myopathy ,161800
hsa-mir-99b,nemaline myopathy ,161800
hsa-mir-29c,nemaline myopathy ,161800
hsa-mir-199b,nemaline myopathy ,161800
hsa-mir-181d,nemaline myopathy ,161800
hsa-mir-361,nemaline myopathy ,161800
hsa-mir-362,nemaline myopathy ,161800
hsa-mir-148b,nemaline myopathy ,161800
hsa-let-7b,nemaline myopathy ,161800
hsa-mir-132,nemaline myopathy ,161800
hsa-let-7a-1,neuroblastoma,256700
hsa-let-7a-2,neuroblastoma,256700
hsa-let-7a-3,neuroblastoma,256700
hsa-let-7b,neuroblastoma,256700
hsa-let-7c,neuroblastoma,256700
hsa-let-7d,neuroblastoma,256700
hsa-let-7e,neuroblastoma,256700
hsa-let-7f-1,neuroblastoma,256700
hsa-let-7f-2,neuroblastoma,256700
hsa-let-7g,neuroblastoma,256700
hsa-let-7i,neuroblastoma,256700
hsa-mir-124,neuroblastoma,256700
hsa-mir-125b,neuroblastoma,256700
hsa-mir-1303,neuroblastoma,256700
hsa-mir-130b,neuroblastoma,256700
hsa-mir-137,neuroblastoma,256700
hsa-mir-145,neuroblastoma,256700
hsa-mir-15a,neuroblastoma,256700
hsa-mir-15b,neuroblastoma,256700
hsa-mir-16-1,neuroblastoma,256700
hsa-mir-16-2,neuroblastoma,256700
hsa-mir-181c,neuroblastoma,256700
hsa-mir-184,neuroblastoma,256700
hsa-mir-18a,neuroblastoma,256700
hsa-mir-195,neuroblastoma,256700
hsa-mir-19a,neuroblastoma,256700
hsa-mir-200a,neuroblastoma,256700
hsa-mir-21,neuroblastoma,256700
hsa-mir-23a,neuroblastoma,256700
hsa-mir-29a,neuroblastoma,256700
hsa-mir-335,neuroblastoma,256700
hsa-mir-337,neuroblastoma,256700
hsa-mir-338,neuroblastoma,256700
hsa-mir-34a,neuroblastoma,256700
hsa-mir-362,neuroblastoma,256700
hsa-mir-421,neuroblastoma,256700
hsa-mir-449a,neuroblastoma,256700
hsa-mir-558,neuroblastoma,256700
hsa-mir-885,neuroblastoma,256700
hsa-mir-92,neuroblastoma,256700
hsa-mir-98,neuroblastoma,256700
hsa-mir-128,neuroblastoma,256700
hsa-mir-125a,neuroblastoma ,256700
hsa-mir-29a,neuroblastoma ,256700
hsa-mir-29b,neuroblastoma ,256700
hsa-mir-29c,neuroblastoma ,256700
hsa-mir-125b,neuroblastoma ,256700
hsa-mir-17,neuroblastoma ,256700
hsa-mir-9,neuroblastoma ,256700
hsa-mir-92,neuroblastoma ,256700
hsa-mir-23b,neuroblastoma ,256700
hsa-mir-93,neuroblastoma ,256700
